GEOID,County,Score,Percentile,DAC,area
6059088402,Orange,39.79550975506565,74.67221381744831,No,1301582.02
6059088403,Orange,30.487141345293004,59.61926374180535,No,1289141.81
6059088501,Orange,36.004407873647686,69.1376701966717,No,1315554.6
6059088502,Orange,32.36975813237738,63.12405446293494,No,1298111.84
6059088601,Orange,37.79317847225909,71.73474533535048,No,1451846.32
6059088602,Orange,39.81405090742472,74.69742813918305,No,1303957.5
6059088701,Orange,24.95051776540996,48.62581946545637,No,1302607.69
6059088702,Orange,32.396569959482854,63.187090267271806,No,1399611.38
6059088801,Orange,38.59254278812166,73.03328290468987,No,1279286.82
6059088802,Orange,40.92397079249898,76.50025214321735,Yes,1166816.55
6059088901,Orange,28.803732687962867,56.56833081190116,No,1957077.06
6059088902,Orange,41.5945664501704,77.4457892082703,Yes,1288648.84
6059088903,Orange,37.99857324438076,72.16338880484115,No,1947471.19
6059088904,Orange,26.79753549681721,52.62228946041352,No,1308182.61
6059088905,Orange,30.27051367852441,59.24104891578417,No,1311663.47
6059089001,Orange,43.33408347182201,79.95461422087746,Yes,1305098.3
6059089003,Orange,51.61816560204096,89.54866364094805,Yes,1302733.94
6059089004,Orange,45.159396514384575,82.1986888552698,Yes,1300066.58
6059089102,Orange,36.04332619513493,69.20070600100857,No,1701357.25
6059089104,Orange,36.03045258270395,69.17549167927383,No,841842.87
6059089105,Orange,43.85628063715215,80.6227937468482,Yes,1246403.49
6059089106,Orange,46.31948216211374,83.64851235501764,Yes,713277.24
6059089107,Orange,29.906850101924427,58.48461926374181,No,1380323.37
